system_id,reference_energy,get_energy,adsorp_energy
random687848,-430.87192954,-431.25062172,-0.37869218000003
random141572,-290.5205169,-290.50773084,0.012786059999996269
random2418612,-26.0173058,-25.87652746,0.14077834000000067
random1998746,-337.93133448,-338.64355559,-0.71222111000003
random375797,-127.18583379,-127.17624197,0.009591819999997142
random1263197,-491.26942475,-491.6914309,-0.4220061500000156
random996862,-112.0468194,-112.09038558,-0.04356617999999912
random343147,-9.59711624,-8.94032171,0.6567945300000009
random2311595,-148.33064707,-148.32392236,0.006724709999986089
random103496,-438.65909523,-439.17594127,-0.5168460400000185
random1748621,-420.11779593,-420.73127598,-0.613480050000021
random109709,-579.20469244,-580.00504315,-0.8003507099999752
random1268909,-304.36433664,-305.36127137,-0.9969347300000209
random1789633,-240.20083542,-241.11818136,-0.9173459399999899
random1809666,-695.69257758,-695.83932213,-0.14674454999999398
random631794,-315.46890159,-316.19458049,-0.7256789000000481
random854299,-296.29120608999995,-296.41839727,-0.12719118000006802
random1580369,-69.83225976,-70.04757104,-0.21531127999999455
random167968,-698.13397294,-699.01932595,-0.8853530100000171
random726763,-463.43991449,-464.16500219,-0.7250877000000173
random1767657,-717.6334470500001,-717.70801256,-0.0745655099999567
random2200184,-230.50719689,-230.40055771,0.10663918000000194
random1876808,-99.24258629,-98.66186207,0.5807242200000076
random1313800,-382.25684368,-382.36377918,-0.10693550000002006
random2325632,-424.25056121,-424.192176,0.05838520999998309
random1436293,-87.53145001,-88.0889758,-0.5575257899999997
random1928154,-60.71948057,-60.01765385,0.7018267199999997
random2001227,-191.08158938,-190.77035984,0.31122953999999936
random565619,-302.42723034,-303.62017583,-1.1929454899999996
random679967,-367.91594522,-368.51577217,-0.5998269499999651
random1824842,-247.87501071,-248.61040029,-0.7353895800000032
random1012467,-510.70398825,-510.5615082,0.1424800500000174
random1304926,-484.89593714,-485.37765273,-0.4817155900000216
random2307688,-1182.51491052,-1183.20353099,-0.6886204699999325
random1609162,-100.21659949,-100.2284831,-0.011883610000012368
random21784,-447.38905244,-447.9997217,-0.6106692600000088
random2121819,-547.8254717,-548.24952971,-0.42405801000006704
random2087031,-543.3210149,-542.97379801,0.347216890000027
random133931,-397.45743826,-396.75344352,0.7039947399999846
random505719,-1433.26093443,-1433.93668815,-0.6757537200001025
random311697,-90.12661475,-89.43109317,0.6955215800000047
random44936,-406.59528291,-407.34132126,-0.7460383499999921
random887120,-943.83137939,-944.01182599,-0.18044659999998203
random2149834,-528.80811951,-529.0441317,-0.23601218999999674
random586653,-635.74590077,-635.34446047,0.4014403000001039
random1633242,-309.00824239,-318.68877332,-9.680530929999975
random1354135,-442.60499445,-442.19116975,0.4138247000000206
random1507019,-452.19961141,-452.62477846,-0.4251670500000273
random1882852,-243.21538681,-243.57729782,-0.36191101000000003
random1183858,-376.23357952,-376.18814913,0.045430389999978615
random882203,-38.0713225,-37.54887277,0.5224497299999982
random2496002,-222.4613145,-221.99927295,0.4620415499999808
random1463738,-525.16192271,-525.21274024,-0.05081753000001754
random1943480,-312.00214447,-312.17857907,-0.17643459999999322
random97536,-500.59730957,-501.47399446,-0.8766848899999786
random797038,-324.67896269,-324.65038928,0.028573409999978594
random930305,-268.13368903,-268.85750421,-0.7238151799999741
random718566,-682.04959109,-681.11519741,0.9343936800000847
random823147,-446.16994873,-446.95729154,-0.787342810000041
random1362365,-262.93501449,-263.75825914,-0.8232446499999924
random1137365,-363.81336405,-363.86104221,-0.04767815999997538
random1744637,-1013.92235304,-1013.85097444,0.07137860000000273
random2057407,-298.68042412,-299.5077819,-0.8273577799999998
random1666898,-472.3826633,-472.39700081,-0.014337510000018483
random376774,-248.66296195,-248.93170613,-0.2687441799999988
random514550,-1377.75543706,-1378.77431248,-1.0188754199998584
random2401455,-248.04148304,-248.74830038,-0.7068173399999864
random2091329,-470.80605103,-470.85636703,-0.05031600000000935
random802366,-67.86687445,-68.27622187,-0.4093474200000031
random1363473,-202.53699932,-202.62096787,-0.08396854999998027
random552163,-525.6950378600001,-526.26053561,-0.5654977499999632
random2033866,-313.08883648,-312.64727268,0.4415637999999831
random2229022,-584.2442465400001,-584.52865764,-0.28441109999994296
random1865221,-648.9763856100001,-649.26969911,-0.2933134999999538
random1269143,-36.65093102,-35.92010451,0.73082651
random1270877,-440.69890943,-441.05792351,-0.35901408000000856
random2420028,-195.62746697,-195.77761502,-0.15014805000001274
random2136324,-354.02127743999995,-354.70935649,-0.6880790500000558
random1662225,-258.36290132,-258.84835893,-0.48545761000002585
random1604928,-390.88647334,-391.65982006,-0.7733467200000064
random2012052,-310.36447233,-311.56608371,-1.2016113799999744
random2101294,-98.21566005,-97.54770777,0.6679522799999944
random1369412,-96.55825382,-96.90005081,-0.34179698999999175
random1336623,-525.13301459,-525.17333452,-0.04031993000000966
random1604076,-513.28908068,-512.43213489,0.8569457899999406
random1975836,-284.61918053,-284.67243741,-0.05325687999999218
random83386,-443.35360301,-443.42221055,-0.06860754000001634
random1491334,-564.09008655,-564.3661356,-0.27604904999998325
random884676,-217.08672296,-217.13571688,-0.0489939199999867
random1656133,-478.84097792,-478.47749836,0.3634795599999734
random565521,-251.6693201,-251.72654723,-0.057227130000001125
random1957409,-843.3523280100001,-842.79999358,0.5523344300000872
random717407,-1059.58198807,-1060.13666863,-0.5546805599999516
random426436,-473.95138699,-474.76281866,-0.8114316699999904
random2231707,-249.04400667,-249.91892873,-0.8749220600000172
random504032,-232.13482414,-232.11688035,0.0179437900000039
random2143933,-111.46587847,-110.87298655,0.5928919200000138
random1592136,-301.93862681,-300.7795718,1.1590550100000314
random583278,-105.21634181,-105.71194802,-0.49560620999999117
random1886471,-86.40250335,-85.73489784,0.6676055100000013
random57715,-73.83578448,-74.05102583,-0.21524134999999944
random1464559,-355.44313122999995,-355.50379476,-0.0606635300000562
random1853098,-550.75595749,-550.10744158,0.6485159100000146
random1487996,-197.72531993,-196.77152498,0.9537949500000025
random943338,-111.58896838,-111.10033807,0.4886303099999907
random951793,-108.24698254,-107.6696529,0.5773296400000021
random2368819,-127.02991025,-126.07612549,0.9537847600000049
random623485,-577.15630417,-577.78504069,-0.6287365199999613
random875177,-1009.18987706,-1009.96173592,-0.7718588600000658
random536806,-684.73209182,-684.66133814,0.07075368000005255
random1664573,-323.01009709,-323.88655959,-0.8764625000000024
random2104802,-413.0510286,-413.3114349,-0.26040629999999965
random160295,-820.1462836000001,-820.05547994,0.09080366000000595
random840840,-741.9397221600001,-742.14602426,-0.20630209999990257
random1387253,-220.36396371,-220.09219136,0.2717723500000204
random1213601,-384.47033828,-385.05765852,-0.5873202399999968
random1141951,-650.8069016300001,-651.23210153,-0.4251998999999387
random2085807,-584.81851498,-585.62623141,-0.807716429999914
random231172,-243.17834302,-251.07982607,-7.901483049999996
random588594,-918.52569937,-918.38573275,0.1399666199999956
random2382889,-580.8746151500001,-581.9106935,-1.0360783499999116
random1344557,-351.56518781999995,-351.67020247,-0.10501465000004373
random1162986,-666.38235279,-667.27320928,-0.8908564899999192
random2143800,-968.69999416,-969.24550656,-0.5455124000000069
random2202650,-539.7975596800001,-539.00828914,0.789270540000075
random485494,-171.4827225,-170.97999048,0.5027320199999963
random2387739,-484.37735187,-484.68160089,-0.30424902000004295
random370051,-697.91968217,-698.50139313,-0.5817109600000094
random2250587,-94.46242088,-93.82496194,0.6374589400000019
random562367,-743.6345987000001,-743.93212691,-0.29752820999988216
random532792,-8.521321539999999,-8.43291888,0.08840265999999808
random573544,-140.90668153,-140.5151571,0.3915244299999756
random1597977,-206.92387198,-206.20985158,0.7140204000000097
random1819272,-896.6076297100001,-896.81177674,-0.2041470299999446
random1332640,-378.51078788,-378.78073033,-0.26994244999997363
random1564009,-561.1677274900001,-562.24557164,-1.077844149999919
random2193550,-271.50839182,-272.36437419,-0.8559823699999924
random2326810,-446.08465357,-446.77301491,-0.6883613399999717
random1589439,-334.41664455,-334.16715813,0.24948641999998245
random1129975,-193.94623225,-194.52713874,-0.5809064899999896
random2423593,-8.54880715,-8.34056672,0.20824043000000003
random1747127,-42.35917716,-42.03963322,0.31954394000000264
random1624605,-408.04548,-408.59087764,-0.545397639999976
random181176,-347.24447552,-347.67930462,-0.43482910000000174
random362943,-65.24868054,-65.36661248,-0.1179319400000054
random1059032,-265.32846111,-264.85949371,0.4689673999999968
random863721,-1116.02231433,-1116.52012046,-0.4978061300000718
random1982360,-98.92587377,-98.28423242,0.6416413500000004
random1641409,-92.77552531,-92.78275109,-0.007225779999998849
random812108,-22.20137355,-22.2704601,-0.06908655000000152
random1585058,-267.85472346999995,-268.19970026,-0.34497679000003245
random454590,-732.92717359,-734.60711396,-1.6799403699999402
random2472292,-371.32283911,-371.50182887,-0.17898975999997901
random175287,-434.70242858,-434.38461441,0.31781417000001966
random2363134,-419.57188993,-419.21912894,0.35276098999997885
random1092976,-250.32693889,-249.18845718,1.1384817100000078
random642340,-1030.06645995,-1030.88709555,-0.8206355999998323
random476110,-734.86562214,-735.50121477,-0.6355926300000192
random855751,-99.46982513,-98.70874999,0.7610751400000026
random1973805,-418.40538463,-419.4674127,-1.0620280699999967
random640822,-165.09878604,-164.52883946,0.5699465799999928
random747168,-463.7796493,-464.61487584,-0.8352265400000078
random1983610,-89.67387928000001,-88.84824123,0.8256380500000091
random1197826,-74.14670033,-74.43822082,-0.29152048999999636
random1465600,-363.48765598,-364.01618855,-0.5285325699999817
random809308,-204.78956653,-205.53243759,-0.7428710599999988
random575352,-259.57796685999995,-259.39649725,0.1814696099999651
random440303,-442.51405994,-442.82798404,-0.31392410000000837
random1300598,-439.94636903,-440.10508631,-0.1587172799999621
random2349595,-361.42466295,-361.4880512,-0.06338824999994586
random2356467,-724.79722222,-725.72706665,-0.9298444300000028
random1806615,-19.95112256,-19.92411582,0.027006740000000917
random927919,-25.60884978,-24.71571055,0.8931392299999992
random1278953,-179.47011544,-179.33681618,0.13329926000000114
random1418633,-287.40620984,-288.1162871,-0.7100772600000482
random741001,-261.91551128,-259.48516142,2.4303498599999784
random33400,-127.5244574,-126.85348369,0.6709737099999984
random1803308,-454.79526387,-454.12276902,0.6724948499999641
random371876,-3.46146855,-1.69217166,1.7692968900000001
random661804,-99.58555771,-99.49927813,0.08627958000001001
random2441714,-94.52210846,-93.42057666,1.1015318000000036
random2281116,-525.31437522,-525.07911864,0.2352565799999411
random1871130,-513.36814644,-512.77153698,0.5966094600000815
random1315070,-173.60329427,-174.3780676,-0.7747733300000164
random1381039,-337.04297190999995,-337.76900779,-0.7260358800000404
random1397861,-1008.05372667,-1007.90685599,0.14687067999989267
random1911302,-358.37081113,-359.06336517,-0.6925540400000045
random2083161,-843.35149257,-844.11264188,-0.7611493099999507
random1654409,-182.00496204,-182.13872361,-0.13376156999999012
random332795,-218.40427605,-217.70579894,0.6984771099999989
random95599,-147.85957556,-147.02259817,0.836977389999987
random1928075,-203.13806953,-201.58334045,1.554729079999987
random727240,-95.80060595,-95.53279073,0.2678152200000028
random517748,-295.54614086,-295.96656204,-0.4204211800000053
random345399,-663.92545542,-664.15332006,-0.22786464000000706
random1682483,-714.06685804,-714.1477189,-0.0808608599999161
random1504431,-189.21120806,-188.69008123,0.5211268299999858
random1328381,-61.30556019,-61.99036506,-0.6848048700000007
random1222301,-157.5355377,-157.30403048,0.23150721999999746
random1932091,-1136.9506908,-1136.99756356,-0.04687275999981466
random106716,-303.08359543999995,-303.24596931,-0.1623738700000672
random1013969,-47.9851222,-47.14192084,0.8432013600000019
random2216687,-217.69211794,-218.24909734,-0.5569793999999888
random426890,-109.75846143,-109.270262,0.48819942999999455
random912949,-489.9827711,-490.25742029,-0.27464919000004784
random1454628,-462.08072755,-462.40738522,-0.3266576699999746
random2149078,-165.81468413,-166.8341441,-1.019459970000014
random2023463,-249.17139655,-248.88020854,0.29118800999998484
random783277,-748.0474742800001,-748.42929508,-0.3818207999999004
random2216684,-387.79984617,-388.45420854,-0.6543623700000012
random2299501,-78.66621484000001,-80.7763661,-2.110151259999995
random642640,-700.70938297,-700.56493618,0.14444678999996086
random1076819,-129.86942145999998,-129.29107981,0.5783416499999703
random2025403,-54.16092068,-54.19651671,-0.03559603000000067
random421271,-3.72919028,-1.71877125,2.01041903
random446974,-311.76047956,-312.46230824,-0.7018286800000055
random1106284,-540.5554640700001,-541.11235404,-0.5568899699999292
random1928308,-275.08144104,-275.22384288,-0.1424018399999909
random2251388,-83.5455906,-84.03864672,-0.49305612000000565
random2075849,-446.52245135,-447.95482667,-1.4323753200000056
random1158937,-725.91977292,-726.11891311,-0.19914018999998007
random570834,-286.77763055,-287.36428183,-0.5866512799999555
random2257482,-517.27495875,-517.83810215,-0.5631434000000581
random2192517,-365.07861083,-365.22642567,-0.14781484000002365
random1361451,-318.12075801,-317.78003591,0.3407220999999936
random1649727,-662.1388174,-662.27316352,-0.134346120000032
random2202074,-426.32179493,-426.99234362,-0.6705486899999755
random746534,-156.65978119,-157.50233607,-0.8425548800000229
random1049181,-331.61854815,-332.15260083,-0.5340526800000021
random340361,-361.91046882,-362.12038797,-0.20991915000001882
random2378624,-182.18579376,-182.42893711,-0.24314334999999687
random445216,-489.6204825,-489.83575992,-0.21527742000000671
random333540,-51.49258614,-51.15379155,0.3387945899999991
random757900,-91.46479909,-91.23063667,0.2341624200000041
random2443729,-99.29727172,-98.68570658,0.6115651399999962
random1438104,-378.48767695,-378.12243804,0.36523890999995956
random804683,-91.9071271,-91.98087711,-0.0737500099999977
random2217934,-660.27630595,-660.46706973,-0.1907637799999975
random2092147,-152.82887831,-152.9826686,-0.15379029000001765
random1489189,-84.31969689,-84.77746885,-0.4577719600000023
random1637469,-106.02980787,-105.74608498,0.28372288999999284
random1762541,-827.51477559,-828.19708511,-0.6823095199999898
random639893,-73.86998938,-73.73887214,0.1311172400000089
random1693018,-756.44358772,-756.76115153,-0.3175638100000242
random1384288,-1146.00593632,-1144.72413353,1.2818027900000288
random1436423,-604.97014027,-605.19266478,-0.2225245099999711
random1245835,-207.21396033,-206.93506167,0.27889865999998165
random837612,-617.25506779,-617.22654937,0.028518419999954858
random2169718,-153.70580601,-153.08833718,0.6174688300000071
random496223,-505.77073004,-505.67526231,0.09546772999999575
random1816096,-96.09446414,-96.31491168,-0.220447539999995
random2360792,-261.50625742999995,-260.94281545,0.5634419799999364
random671217,-802.9004261,-803.64883834,-0.7484122399999933
random1539534,-509.01454675,-509.18586137,-0.17131461999997555
random692616,-720.45947387,-721.26863255,-0.8091586799999959
random912975,-141.70175529,-141.67426603,0.02748925999998164
random2072086,-186.47579013,-185.96931842,0.5064717099999996
random97091,-969.89893614,-970.2338235,-0.33488735999992514
random775005,-172.77147512,-172.63861079,0.13286432999998965
random1164008,-302.99338786,-303.12661004,-0.1332221800000184
random1989265,-453.20307581,-453.33965634,-0.13658053000000336
random1975470,-281.29866546999995,-282.3085863,-1.0099208300000555
random609823,-41.8876642,-42.68947555,-0.8018113499999941
random530277,-261.22914355999995,-260.60792673,0.6212168299999803
random2355482,-249.72148154,-249.98473611,-0.26325456999998664
random2346139,-388.04314916,-388.69534804,-0.6521988800000145
random2244454,-395.99186153,-395.88266023,0.10920129999999517
random1960826,-137.73889979,-137.20126347,0.5376363200000185
random271826,-63.239343780000006,-62.87014945,0.36919433000000623
random2286873,-169.841916,-169.37673603,0.4651799700000083
random2224145,-214.45053241,-214.79636245,-0.34583004000000983
random439282,-994.54166795,-995.38230598,-0.8406380299999228
random1095292,-554.0572447000001,-553.77362565,0.2836190500000839
random2099455,-101.3872897,-101.20615905,0.18113065000000006
random609301,-268.50983266,-278.47848232,-9.96864966000004
random1597956,-503.66412779,-504.9266331,-1.2625053099999946
random2342500,-732.7231802800001,-733.49401779,-0.7708375099999785
random2032460,-714.37121759,-717.20666895,-2.835451359999979
random2265332,-769.33163955,-768.96503873,0.3666008200000306
random1692622,-304.51730357,-304.73911424,-0.221810669999968
random817543,-343.26705156,-343.69986994,-0.43281837999995787
random1598481,-423.83339691,-424.55266978,-0.7192728699999975
random2070738,-133.7965352,-133.53197411,0.26456109000000083
random2157907,-422.65562762,-423.96843831,-1.312810689999992
random733084,-26.8259866,-26.38726654,0.4387200600000014
random754087,-355.77522777,-355.43966073,0.3355670400000008
random2143398,-487.66939845,-487.83177586,-0.1623774099999764
random1799327,-79.12994485,-78.32766696,0.8022778899999992
random1111765,-698.74767735,-699.71054246,-0.9628651100000525
random2322997,-618.41363099,-619.24540387,-0.8317728800000168
random1873500,-1052.25146371,-1051.89373483,0.35772887999996783
random1131413,-439.28718595,-439.82023847,-0.5330525200000125
random1666394,-242.04177806,-241.08165546,0.9601226000000054
random1786829,-3.68171471,-1.91559496,1.76611975
random1368733,-299.73058669,-299.99644829,-0.2658615999999938
random2152793,-348.83360804,-348.26701273,0.5665953100000252
random998531,-118.81023806,-117.75952772,1.050710340000009
random1404276,-385.26479684,-385.86223626,-0.5974394200000006
random721340,-250.84137595,-251.20814251,-0.36676655999997365
random2359664,-490.58016004,-490.60295582,-0.02279577999996718
random47774,-102.71805731,-102.20657947,0.511477840000012
random107753,-68.1925635,-67.10460026,1.0879632400000077
random937171,-435.31273866,-434.87784848,0.43489017999996804
random1323612,-380.74233896,-380.92469339,-0.18235443000003215
random831533,-527.58053037,-527.46460939,0.11592098000005535
random34899,-65.74218043,-64.55923392,1.1829465100000078
random2110769,-313.47640765999995,-313.92595478,-0.44954712000003383
random1539890,-502.82063655,-503.31442631,-0.4937897599999701
random564496,-176.88954797,-176.9860144,-0.09646642999999244
random1147286,-106.13399824,-106.10657104,0.027427199999991103
random553785,-241.42995182,-241.27729866,0.15265315999999984
random1794213,-347.36000485999995,-348.77824261,-1.4182377500000598
random874184,-465.90349789,-466.81004432,-0.9065464299999917
random834064,-460.53548913,-460.90680009,-0.3713109600000166
random1195056,-258.40612233,-258.46747797,-0.06135563999998794
random1901381,-170.37274759,-171.95300439,-1.5802568000000008
random1402449,-331.05929791999995,-331.28798822,-0.22869030000003931
random1641389,-485.00533593,-484.61570852,0.3896274100000028
random1654750,-660.3378846,-660.43899309,-0.10110849000000144
random735110,-789.76055727,-790.51348782,-0.7529305499999737
random1269991,-114.84355566,-114.85025264,-0.006696979999986752
random729690,-686.2155714500001,-686.79544178,-0.5798703299999488
random735193,-141.45266735,-140.43527668,1.017390670000026
random1304531,-525.0096309500001,-524.83836605,0.17126490000009653
random1080272,-101.31771905,-100.736518,0.58120104999999
random2199348,-482.52651681,-484.47509967,-1.9485828600000445
random403791,-91.0429516,-90.790044,0.25290760000000034
random1418982,-106.53244401,-106.52063181,0.011812200000008488
random1882471,-101.06457879,-100.83804186,0.22653692999999464
random41868,-381.60392835,-381.44071039,0.16321795999999722
random731608,-289.22002981,-288.2979323,0.9220975100000146
random2482835,-299.63464492,-299.89988377,-0.26523884999994607
random354403,-262.14379069999995,-262.53148638,-0.38769568000003574
random1032969,-964.52040861,-966.29026103,-1.7698524200000065
random1839629,-844.07515522,-844.4832762,-0.4081209799999215
random1698380,-207.81947832,-208.23386052,-0.4143822000000057
random1819306,-561.28894861,-561.85080241,-0.5618537999999944
random486077,-234.70099875,-235.07762628,-0.3766275300000075
random2084129,-158.53082749,-158.09126136,0.4395661300000029
random1749566,-233.34045992,-233.26235051,0.07810940999999616
random2019949,-342.66888921,-340.31673822,2.352150989999984
random1751935,-330.88824602999995,-330.02707294,0.8611730899999657
random1523723,-198.25832565,-197.04576459,1.2125610599999845
random837083,-1341.0961927,-1341.99641855,-0.9002258499999698
random1333732,-739.92727431,-739.70078853,0.22648578000007547
random936977,-371.25978747,-370.85705522,0.40273224999998547
random1828301,-186.54560271,-186.58010174,-0.034499030000006314
random1577988,-625.80519416,-626.42955993,-0.6243657699999403
random568442,-369.48817849,-370.33939918,-0.851220689999991
random184663,-133.27434411000002,-132.80613748,0.4682066300000258
random1278781,-132.27224404,-132.40753276,-0.13528872000000547
random2270317,-360.84759264,-360.71522177,0.13237086999998837
random716325,-305.96491765,-306.00521223,-0.04029457999996566
random1721902,-741.47971867,-741.93242693,-0.4527082600000085
random2091132,-423.84723456,-424.14640939,-0.2991748299999699
random744627,-193.26248591,-192.5036963,0.758789610000008
random1509830,-237.91579895,-238.2709046,-0.3551056499999845
random652068,-89.2374089,-89.7385344,-0.5011255000000006
random2338256,-752.55440851,-753.43121382,-0.8768053100000088
random1171407,-136.1653674,-135.89075097,0.2746164300000089
random1778561,-228.36624573,-227.0115416,1.354704130000016
random1890485,-227.2472719,-227.53215787,-0.2848859700000048
random1134261,-349.22013948999995,-349.72965043,-0.509510940000041
random2496955,-546.1763805,-547.19603885,-1.019658349999986
random2130510,-571.58531687,-571.46523544,0.12008143000002747
random905162,-278.09421949,-277.92532212,0.1688973700000247
random1578015,-562.9959566900001,-562.9549805,0.040976190000037604
random2384276,-261.01363846,-262.01713436,-1.0034959000000185
random1681360,-319.61178737,-319.38157506,0.23021231000001308
random471706,-250.84843629,-250.15154242,0.6968938699999967
random2040033,-266.60486131,-265.87607689,0.7287844200000109
random1700363,-14.519867260000002,-14.32645929,0.19340797000000087
random342172,-160.75179165,-160.36427952,0.3875121300000046
random2180966,-159.00993714,-158.71177922,0.2981579199999942
random1372568,-355.02761466,-355.5196115,-0.491996840000013
random1279838,-414.86971035,-415.02178829,-0.1520779400000265
random1373614,-370.11473253,-369.34539258,0.7693399500000169
random1880672,-12.32856215,-12.23417722,0.09438493000000037
random1253898,-242.71193914,-242.50004597,0.2118931699999962
random1210172,-1028.29248697,-1029.24807276,-0.9555857899999864
random1396640,-496.28093795,-496.18414674,0.09679120999999213
random2005068,-321.04745254,-321.33450748,-0.28705494000001863
random2029826,-461.08580492,-461.38435303,-0.2985481100000129
random28421,-149.57872624,-150.05338214,-0.4746558999999877
random1559935,-339.33850045,-340.23324193,-0.8947414799999933
random359606,-243.44945702,-244.31024781,-0.8607907899999816
random1362401,-351.38385771,-352.23093977,-0.8470820600000479
random488551,-287.55351864,-285.63096615,1.9225524899999868
random1273007,-470.61706672,-470.15543698,0.46162974000003487
random1728682,-657.0660162400001,-658.4066976,-1.3406813599999623
random2003454,-169.95546234,-170.0176762,-0.062213860000014165
random128336,-131.11908794,-129.86218824,1.256899699999991
random848826,-478.65231406,-478.90004585,-0.24773179000004575
random10385,-797.83932689,-798.00247928,-0.16315238999993653
random1198223,-602.5834223200001,-603.23637382,-0.6529514999999719
random2367820,-508.69720782,-507.82761262,0.869595199999992
random1934973,-558.64445364,-559.18295474,-0.5385010999999622
random862862,-93.79876823,-93.47941578,0.3193524499999967
random1467544,-538.0982759,-536.53264246,1.5656334399999423
random918335,-102.6672915,-102.48037832,0.18691318000000479
random2332800,-492.8676976,-492.86340326,0.004294340000001284
random794231,-78.00236196,-78.07828745,-0.07592549000000304
random899864,-161.26404415,-161.88115352,-0.6171093700000085
random2160400,-59.07984076,-59.91311682,-0.8332760599999958
random735317,-404.7254757,-404.65987713,0.06559857000002012
random1317833,-188.98005287,-187.39033297,1.5897199000000057
random2194055,-810.32851564,-811.12702052,-0.7985048799999959
random1586449,-356.0912472,-356.62094766,-0.529700460000015
random416077,-139.74194453,-138.89938581,0.8425587199999995
random1831813,-433.3720179,-434.14171509,-0.769697189999988
random667101,-902.18683816,-902.35488243,-0.16804426999999578
random943204,-621.92290401,-622.98565123,-1.0627472200000057
random805283,-76.46598822,-75.63005365,0.8359345700000063
random1835539,-549.8186548900001,-550.63749262,-0.8188377299999274
random1776876,-94.27915992,-95.47223612,-1.1930762000000072
random517553,-139.1953864,-139.08505044,0.11033595999998624
random2135649,-515.22135865,-515.49478503,-0.27342638000004627
random931708,-188.34311811,-189.01175303,-0.6686349199999881
random2272960,-579.02670373,-579.34246874,-0.31576500999995005
random2412496,-158.24991073,-158.1472096,0.10270113000001402
random1332783,-396.46649658,-396.32637165,0.14012493000001314
random1259221,-308.6802109,-309.65004047,-0.9698295700000017
random451901,-584.31724369,-584.98497221,-0.6677285199999687
random1081108,-977.5606822,-978.16779353,-0.6071113300000661
random1679187,-137.38709633,-138.15154736,-0.7644510300000036
random1696640,-575.6494056600001,-576.09620037,-0.4467947099999492
random862586,-451.46636205,-451.62579889,-0.15943684000001213
random1475546,-160.16319373,-160.51167107,-0.3484773400000165
random1657639,-219.62615706,-218.91316749,0.7129895699999906
random993300,-367.02572184,-367.74140143,-0.7156795899999793
random1712350,-747.1166475900001,-747.3307657,-0.2141181099999585
random1773374,-417.27772215,-417.86402617,-0.58630402
random2060459,-171.42801306,-171.57425757,-0.14624450999997407
random889166,-145.20644441,-144.75572424,0.45072016999998255
random1906666,-156.62889877,-156.69596791,-0.06706914000000097
random1404290,-449.94730407,-450.02695716,-0.07965309000002208
random1624263,-129.08816185,-129.04788912,0.04027272999999809
random115177,-191.98471132,-191.03649622,0.9482150999999988
random1150551,-389.66357839,-389.454133,0.20944538999998485
random2021271,-449.3168981,-449.09043795,0.22646014999997988
random1651861,-1118.5451989,-1118.93336793,-0.3881690299999718
random2085738,-122.35352131,-122.25690446,0.09661685000000375
random2395594,-387.64415911,-387.42544125,0.21871785999996973
random910641,-178.93106239,-177.96165514,0.9694072499999891
random2028768,-310.05129977,-310.25908873,-0.2077889599999594
random2288015,-258.33140063,-259.14663323,-0.8152326000000016
random1646280,-257.77924225,-258.4940234,-0.7147811500000216
random2470290,-296.5784482,-295.49431508,1.0841331200000468
random1178710,-679.6403919400001,-680.96251886,-1.3221269199999597
random2032115,-317.4629597,-316.63602552,0.8269341800000234
random2473129,-237.34902107,-237.00423173,0.3447893400000055
random1031143,-99.41875878,-96.42204609,2.9967126900000096
random1146489,-183.85159415,-183.96769765,-0.11610349999997993
random521060,-267.09559575,-266.11413915,0.9814565999999445
random237503,-286.06414016,-286.4909784,-0.42683823999999504
random1503472,-246.27373264,-246.52480043,-0.25106779000000756
random984616,-599.15581567,-598.7370832,0.418732470000009
random1629328,-335.92756855,-335.74793705,0.17963149999997086
random1120972,-404.37858237,-404.81412249,-0.43554011999998465
random2012439,-467.3863231,-467.91121893,-0.5248958299999913
random577836,-218.88891054,-218.14869839,0.7402121500000192
random1121436,-125.82015331,-126.7436681,-0.9235147899999987
random858154,-485.17522145,-485.48796767,-0.3127462200000082
random1291478,-185.87521779,-184.65496935,1.220248440000006
random2219015,-963.79968785,-964.26310591,-0.46341805999998087
random946556,-260.46868271,-260.38813545,0.08054726000000301
random1776377,-461.53853075,-462.4699975,-0.93146674999997
random932859,-62.2142853,-62.4572436,-0.24295829999999796
random726817,-11.36151806,-10.8688735,0.49264456000000045
random446577,-419.07592217,-419.04631097,0.029611200000033477
random1020819,-984.73847737,-985.31416918,-0.5756918099999666
random308793,-183.27477387,-183.1041149,0.17065896999997676
random2381980,-208.3247257,-208.32020836,0.004517339999978276
random1529724,-376.27725425,-376.8376618,-0.5604075499999794
random533107,-1040.48485943,-1040.76697356,-0.2821141300000818
random907397,-77.93758179,-78.06632194,-0.12874014999999872
random497694,-680.03358918,-680.33391412,-0.3003249399999959
random736432,-158.57993239,-158.73562275,-0.15569035999999414
random1827478,-169.97766564,-168.40709259,1.5705730500000072
random980730,-469.89725482,-470.06410637,-0.16685154999998986
random941063,-251.09009223,-250.82291495,0.2671772799999985
random2003121,-342.85928863,-341.92578943,0.9334991999999716
random1320717,-268.41902483,-268.56848259,-0.14945775999996158
random2419337,-9.20474176,-9.09601235,0.1087294099999987
random1647542,-559.12811646,-559.52348089,-0.39536442999997234
random2341294,-423.07111068,-423.12137764,-0.05026695999998765
random1760644,-20.97222198,-20.82183673,0.15038524999999936
random731569,-132.64048209,-132.27899296,0.3614891299999954
random1393240,-344.68179643,-344.98431203,-0.30251559999999245
random2033775,-268.74778402,-269.78459416,-1.03681014
random604914,-609.1278921,-609.95861017,-0.830718069999989
random647739,-783.22083148,-783.6282803,-0.40744882000001326
